,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
79363,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5750666,System - Device Down,Corrective COR,2013-05-13 14:53:00,5.0,1.0,0.0,921340380,AUTO TRACKER,REPAIRABLE,1.0
79364,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5750666,System - Device Down,Corrective COR,2013-05-13 14:53:00,5.0,1.0,0.0,921340228,RACK DISTRIBUTION UNIT ASSY,REPAIRABLE,1.0
79400,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5198659,System - Device Down,Corrective COR,2012-05-07 12:01:00,4.0,1.0,0.0,CCTR-AL3428-0625-CCTR-0609,"CASE, SHIPPING, COMPRESSOR, EST",CONSUMABLE,1.0
79402,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,6588889,System - Device Down,Corrective COR,2014-12-01 14:21:00,6.0,1.0,0.0,22-000183-01,VGA TO S-VIDEO CONVERTER,CONSUMABLE,1.0
79428,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5332714,System - Device Down,Corrective COR,2012-08-06 13:01:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
79429,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5332714,System - Device Down,Corrective COR,2012-08-06 13:01:00,4.0,25.0,0.0,T1613B-20,"NYLON TUBING, 16MM",CONSUMABLE,25.0
79430,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5332714,System - Device Down,Corrective COR,2012-08-06 13:01:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
79431,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5332714,System - Device Down,Corrective COR,2012-08-06 13:01:00,4.0,25.0,0.0,TIA13B-20,"NYLON TUBING, 1/2 """,CONSUMABLE,25.0
79432,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5332714,System - Device Down,Corrective COR,2012-08-06 13:01:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
79438,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5333110,System - Device Down,Corrective COR,2012-08-06 13:20:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
79439,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5333110,System - Device Down,Corrective COR,2012-08-06 13:20:00,4.0,1.0,0.0,T1613B-20,"NYLON TUBING, 16MM",CONSUMABLE,1.0
79440,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5333110,System - Device Down,Corrective COR,2012-08-06 13:20:00,4.0,25.0,0.0,TIA13B-20,"NYLON TUBING, 1/2 """,CONSUMABLE,25.0
79441,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5333110,System - Device Down,Corrective COR,2012-08-06 13:20:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
79442,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5333110,System - Device Down,Corrective COR,2012-08-06 13:20:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
79456,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5591824,System - Device Down,Corrective COR,2013-01-25 15:11:00,4.0,1.0,0.0,921340381,"COMPUTER, EST",REPAIRABLE,1.0
79457,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5591824,System - Device Down,Corrective COR,2013-01-25 15:11:00,4.0,1.0,0.0,DVI-DB15,DVI CONNECTOR (LOT II'S AND UP),CONSUMABLE,1.0
79458,EST,Engagement Skills Trainer (EST) 2000,Warfighter Support Center,5591824,System - Device Down,Corrective COR,2013-01-25 15:11:00,4.0,1.0,0.0,921343307,CABLE ASSEMBLY,CONSUMABLE,1.0
