,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
158315,NTC,NTC Instrumentation System,"Ft Irwin, CA",8757084,Corrective Maintenance,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158316,NTC,NTC Instrumentation System,"Ft Irwin, CA",8757086,Corrective Maintenance,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158317,NTC,NTC Instrumentation System,"Ft Irwin, CA",8757088,Corrective Maintenance,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158358,NTC,NTC Instrumentation System,"Ft Irwin, CA",8767247,Bench/Depot Repair,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158359,NTC,NTC Instrumentation System,"Ft Irwin, CA",8767247,Bench/Depot Repair,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158360,NTC,NTC Instrumentation System,"Ft Irwin, CA",8767250,Bench/Depot Repair,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158361,NTC,NTC Instrumentation System,"Ft Irwin, CA",8767250,Bench/Depot Repair,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158362,NTC,NTC Instrumentation System,"Ft Irwin, CA",8767261,Bench/Depot Repair,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
158363,NTC,NTC Instrumentation System,"Ft Irwin, CA",8767261,Bench/Depot Repair,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,112901-001LF,CIC-RE NON B/C,REPAIRABLE,1.0
158365,NTC,NTC Instrumentation System,"Ft Irwin, CA",8767269,Bench/Depot Repair,Corrective COR,2018-03-02 09:30:00,9.0,1.0,0.0,RAYTHEON MEMBRANE CIRCUIT,"CIRCUIT, MEMBRANE RAYTHEON",REPAIRABLE,1.0
